val,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20
2.4198528230190277,3,7,11,16,18,19,24,34,36,38,46,53,62,74,77,80,84,88,93,94
2.4186423420906067,1,7,9,11,14,18,19,24,27,36,44,46,53,68,77,80,87,89,93,100
2.4182944893836975,1,7,9,14,16,19,24,27,34,38,42,46,53,74,77,80,87,88,93,94
2.4176011979579926,1,7,9,14,16,19,27,31,34,36,38,42,46,53,62,67,77,87,93,94
2.415453761816025,3,7,11,17,18,19,24,38,46,53,57,71,77,80,84,87,88,92,93,94
2.4148319363594055,3,7,11,17,18,19,24,34,46,53,57,71,77,80,84,87,88,92,93,94
2.4137004911899567,7,11,14,18,19,22,24,26,36,39,44,46,53,68,80,87,88,89,93,100
2.413555145263672,1,7,11,14,18,19,24,26,27,34,38,46,53,71,77,80,84,87,93,94
2.413548767566681,1,7,11,14,18,19,24,26,34,38,46,53,57,77,80,84,87,88,93,94
2.4117579460144043,5,7,17,18,19,24,26,34,36,42,43,46,53,57,65,86,87,88,92,100
2.411617249250412,7,16,18,19,24,26,34,36,38,46,53,62,74,77,80,84,87,88,93,94
2.4110524654388428,1,7,11,14,19,24,26,27,34,38,46,53,77,80,84,87,88,92,93,94
2.410254180431366,1,7,9,14,17,18,19,22,24,36,38,44,46,53,68,77,81,87,93,100
2.4101598858833313,1,7,9,11,14,19,24,27,34,38,42,46,53,62,77,80,87,92,93,94
2.4101353585720062,1,7,11,14,19,24,27,34,38,42,46,51,53,60,63,77,80,87,93,94
2.409821629524231,1,7,10,14,19,24,27,34,38,42,46,53,60,62,63,80,87,88,93,94
2.40888012945652,1,5,7,14,18,19,20,22,24,27,29,36,41,44,53,75,77,82,87,93
2.4087962806224823,1,5,7,14,17,18,19,24,27,36,41,44,46,53,66,68,77,87,93,100
2.407851994037628,1,3,7,11,14,18,19,24,34,36,38,46,53,62,77,80,84,87,93,94
2.407842308282852,1,4,7,11,14,19,24,27,31,38,46,53,59,60,77,80,81,87,93,94
2.4078236520290375,4,7,14,17,18,19,22,24,36,44,53,57,66,68,74,87,88,93,98,100
2.4075826704502106,7,11,17,18,19,24,26,27,36,38,46,53,80,84,86,87,88,92,93,94
2.4070437848567963,3,7,11,14,16,18,19,24,31,38,44,46,53,57,77,84,87,88,93,94
2.4069491624832153,1,7,11,14,19,24,27,34,38,46,53,60,62,77,80,84,87,88,93,94
2.4064740538597107,3,7,11,17,18,19,20,24,46,53,57,77,80,82,84,87,88,92,93,94
2.4064431190490723,1,7,9,14,17,18,19,22,24,36,44,46,53,68,77,80,81,87,93,100
2.405790239572525,3,7,11,14,18,19,22,24,31,36,38,44,46,53,57,68,87,88,92,93
2.404472202062607,1,3,7,11,14,18,19,24,34,36,38,46,53,77,80,84,87,88,93,94
2.402434289455414,1,3,7,14,18,19,24,31,34,38,44,46,53,62,68,77,80,87,93,94
2.4022172391414642,1,5,7,14,18,19,24,26,27,34,38,46,53,77,80,84,87,92,93,94
2.40195769071579,7,11,14,18,19,24,26,31,38,46,53,57,77,80,84,87,88,92,93,94
2.4016698598861694,1,7,14,18,19,24,26,27,34,38,46,53,74,77,80,84,87,88,93,94
2.401305377483368,7,11,16,18,19,24,26,31,36,38,46,62,74,77,84,86,87,88,93,94
2.401256650686264,1,7,9,14,16,19,24,27,31,34,38,42,46,53,62,77,87,88,93,94
2.4012546837329865,1,7,10,14,19,24,27,34,38,42,46,53,60,63,80,87,88,90,93,94
2.4011707603931427,1,3,7,11,14,18,19,24,31,36,38,44,46,53,62,68,77,81,87,93
2.401029109954834,7,11,14,17,18,19,22,24,36,38,41,44,46,53,57,74,82,87,88,93
2.4007046669721603,3,7,11,14,17,18,19,24,36,38,44,46,53,57,80,82,84,87,88,93
2.4004719257354736,1,3,7,16,18,19,24,31,34,36,38,43,53,62,74,77,84,86,93,94
2.3989993035793304,1,7,11,14,18,19,24,27,38,39,46,51,53,59,71,77,80,87,93,94
2.3985055685043335,1,3,7,11,14,17,18,19,24,31,38,44,46,53,57,68,77,87,93,100
2.398498833179474,1,7,11,14,19,24,26,27,31,38,46,53,59,68,77,80,84,87,93,94
2.398340106010437,1,7,9,11,14,18,19,24,31,34,38,46,53,56,62,77,80,87,93,94
2.3982041776180267,1,3,7,11,14,17,18,19,24,38,44,46,53,62,68,77,80,87,93,94
2.398052155971527,1,7,14,18,19,22,24,31,36,39,43,53,62,66,68,77,87,93,98,100
2.3977466821670532,1,4,7,14,19,24,27,34,38,42,46,53,59,62,77,80,87,88,93,94
2.397490620613098,1,7,16,18,19,24,26,31,34,36,38,43,53,62,77,84,86,87,93,94
2.396982192993164,7,11,17,18,19,24,26,27,36,38,46,53,77,80,84,87,88,92,93,94
2.3962367177009583,1,7,11,14,17,18,19,22,24,27,36,44,46,53,56,68,84,87,93,100
2.3962162286043167,7,16,18,19,22,24,36,39,43,46,53,66,68,75,77,87,88,93,98,100
2.3958413153886795,1,3,7,14,18,19,22,24,36,44,46,53,62,66,68,77,80,87,93,100
2.3956091701984406,1,7,9,14,19,24,26,27,34,38,46,53,64,68,77,80,84,87,93,94
2.395470380783081,7,11,17,18,19,22,29,36,41,44,46,53,56,57,74,82,87,88,92,93
2.3953715562820435,1,7,14,18,19,24,31,34,36,38,43,53,62,66,77,80,84,86,93,94
2.395240843296051,3,7,11,14,17,18,19,20,24,36,44,46,53,57,68,80,84,87,88,93
2.3951587080955505,1,7,14,19,24,26,27,34,38,46,53,64,74,77,80,84,87,88,93,94
2.394281566143036,4,7,14,17,18,19,22,24,36,46,53,57,66,68,80,87,88,93,98,100
2.3936176896095276,1,7,14,18,19,22,24,28,31,36,39,53,56,66,68,77,87,93,98,100
2.392830938100815,3,7,11,17,18,19,24,36,38,42,44,46,53,80,82,84,86,87,88,93
2.392318367958069,1,7,14,18,19,24,26,27,38,39,46,53,57,59,77,80,87,88,93,94
2.39218208193779,1,7,11,13,14,17,18,19,22,24,27,36,44,46,53,68,81,87,93,100
2.3921735882759094,1,7,10,14,19,24,27,31,34,38,42,46,53,60,63,69,87,88,93,94
2.3920533657073975,1,7,9,14,18,19,24,27,36,44,46,53,63,68,77,80,87,89,93,100
2.3918038457632065,7,14,18,19,22,24,36,41,44,46,53,57,66,68,75,87,88,93,98,100
2.3911821842193604,1,4,7,11,14,17,18,19,22,24,27,36,41,44,53,66,77,87,93,100
2.391118139028549,1,7,11,17,18,19,24,34,36,37,42,46,52,53,56,65,84,86,87,100
2.3907769918441772,1,7,9,14,19,24,26,31,34,38,42,46,51,53,57,77,87,88,93,94
2.390599638223648,7,14,18,19,23,24,31,38,44,46,53,57,71,72,77,84,87,88,93,94
2.3903897404670715,1,7,14,18,19,24,27,31,43,46,53,56,59,66,68,77,87,92,93,94
2.390153795480728,1,4,7,14,18,19,24,27,31,43,46,53,56,59,66,77,87,92,93,94
