val,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20
3.9503343999385834,2,6,8,10,12,13,23,27,44,50,67,81,83,85,92,93,94,97,99,100
3.9489962980151176,2,6,8,10,12,13,23,27,30,36,44,50,67,71,83,85,92,97,99,100
3.947426028549671,2,3,6,10,12,13,26,27,32,33,35,44,67,81,83,85,87,94,99,100
3.947406642138958,2,3,6,10,12,26,27,33,35,44,61,67,76,81,83,87,94,97,99,100
3.946804068982601,2,6,10,12,13,23,27,32,33,44,67,71,80,81,83,85,87,97,99,100
3.9466390013694763,2,6,8,10,12,13,23,27,36,44,50,58,67,83,85,87,94,97,99,100
3.9464854821562767,2,3,6,10,12,13,23,27,32,33,44,58,67,81,83,87,94,97,99,100
3.9462460950016975,6,10,13,20,23,24,27,35,44,61,67,80,81,85,87,93,94,97,99,100
3.9455101788043976,6,10,13,20,23,26,27,35,44,61,67,81,85,87,92,93,94,97,99,100
3.9451913312077522,2,3,6,7,10,12,13,27,30,32,33,35,67,83,85,87,94,97,99,100
3.943896993994713,6,13,20,23,28,30,44,50,61,66,80,85,87,91,93,94,97,98,99,100
3.9433226883411407,2,6,10,12,13,23,24,27,36,44,50,67,83,85,87,92,94,97,99,100
3.9429084062576294,2,8,10,12,13,23,27,36,44,50,67,83,85,87,92,93,94,97,99,100
3.9418385848402977,2,3,6,10,12,13,23,27,32,36,44,58,67,81,83,87,94,97,99,100
3.9407572746276855,6,8,10,13,20,23,24,27,30,35,44,67,78,81,85,93,94,97,99,100
3.939895562827587,2,6,10,12,13,24,27,35,44,58,67,81,83,84,85,87,94,97,99,100
3.9393796622753143,2,6,10,12,13,23,24,27,44,50,67,81,83,85,87,93,94,97,99,100
3.939292885363102,1,2,6,8,10,20,26,27,33,39,44,50,67,80,81,85,88,93,94,97
3.939185932278633,2,10,12,13,20,23,27,44,50,67,80,81,83,85,87,88,93,94,97,99
3.938977040350437,3,6,10,12,13,23,27,32,44,58,65,67,76,81,83,87,94,97,99,100
3.9382111206650734,2,8,10,13,20,23,27,35,44,50,58,67,81,85,88,93,94,97,99,100
3.9377160370349884,6,10,12,13,23,27,30,35,44,58,65,67,81,83,85,87,93,94,99,100
3.9369767010211945,1,2,6,8,10,11,20,26,27,33,50,67,80,81,85,87,88,93,94,100
3.9362160190939903,2,3,6,10,12,13,23,27,32,33,58,67,76,81,83,87,94,97,99,100
3.9356796219944954,2,6,10,12,13,23,26,27,32,33,44,58,67,83,85,87,94,97,99,100
3.9356400817632675,8,10,13,20,23,26,27,35,44,50,67,81,85,87,88,92,93,94,97,99
3.9355782568454742,2,3,6,10,12,13,23,27,32,33,44,58,67,81,83,87,92,97,99,100
3.9350863695144653,6,8,12,13,20,23,24,26,27,35,44,58,67,81,83,85,94,97,99,100
3.9343277886509895,2,8,10,13,20,23,26,27,35,44,50,55,67,81,85,88,93,94,97,99
3.9335513412952423,2,3,6,10,12,13,23,27,30,32,33,44,58,67,83,87,97,98,99,100
3.9334602132439613,2,6,8,10,13,20,23,26,27,35,44,50,55,67,81,85,88,93,97,99
3.9332298040390015,2,6,10,12,13,23,27,44,50,67,81,83,85,87,92,93,94,97,99,100
3.933065116405487,2,10,12,13,23,27,30,32,33,44,67,80,83,85,87,93,94,97,99,100
3.9329901039600372,3,6,10,12,13,20,27,30,35,44,61,67,71,83,85,87,94,97,99,100
3.932027041912079,2,8,10,13,20,23,26,27,44,50,67,80,81,85,92,93,94,97,99,100
3.931363768875599,2,3,6,10,12,13,23,27,30,32,33,44,58,67,83,87,94,97,99,100
3.9307751208543777,2,6,10,13,20,23,27,30,44,50,67,78,80,81,85,93,94,97,99,100
3.930337853729725,2,6,10,12,13,23,27,32,33,44,58,67,71,83,85,87,94,97,99,100
3.929524704813957,6,10,12,13,20,23,24,27,44,58,67,81,83,85,87,93,94,97,99,100
3.929511696100235,6,10,12,13,23,27,32,33,35,36,44,58,65,67,83,87,94,97,99,100
3.929410606622696,2,6,10,13,20,23,24,27,44,50,67,80,81,85,87,93,94,97,99,100
3.9292475134134293,2,3,6,8,10,12,13,23,24,27,35,58,67,83,85,87,94,97,99,100
3.928746096789837,2,6,12,13,23,29,50,67,71,80,81,83,85,87,91,93,94,97,99,100
3.9283541962504387,2,6,8,10,12,13,23,26,27,30,36,44,50,83,85,92,97,98,99,100
3.927835687994957,2,6,12,13,20,23,27,44,50,67,71,81,83,85,92,93,94,97,99,100
3.9278055280447006,2,3,6,12,13,23,27,30,32,33,44,50,67,83,85,87,94,97,99,100
3.9276719465851784,2,8,10,13,20,23,26,27,35,44,50,67,71,80,81,85,88,93,97,99
3.927342340350151,2,6,20,23,30,33,44,50,61,66,67,80,85,87,91,93,94,97,99,100
3.9273203164339066,2,6,10,12,13,23,27,30,44,50,58,67,81,83,85,92,94,97,99,100
3.9268742948770523,2,8,10,13,20,23,26,27,44,50,55,67,81,85,88,93,94,97,99,100
3.926700159907341,2,6,8,10,12,13,23,27,36,44,50,67,71,81,83,85,92,97,99,100
3.9266341626644135,6,10,12,13,23,27,32,33,35,44,58,67,81,83,87,94,95,97,99,100
3.925934851169586,2,6,8,10,12,13,23,27,36,44,50,58,67,83,85,92,94,97,99,100
3.9259258061647415,3,6,10,12,13,26,27,32,35,41,44,67,81,83,85,87,94,97,99,100
3.9253285750746727,2,3,6,10,12,13,23,27,32,35,44,58,67,81,83,87,94,97,99,100
3.9253058955073357,2,8,10,13,20,23,26,27,44,50,55,67,71,81,85,88,93,97,99,100
3.9250553473830223,2,10,12,13,23,27,44,50,54,67,71,81,83,85,87,92,94,97,99,100
3.92387992143631,2,6,8,10,12,13,23,27,35,44,55,58,67,71,81,83,85,97,99,100
3.9238565415143967,3,6,10,12,13,26,27,32,33,35,41,44,67,83,85,87,94,97,99,100
3.923762768507004,2,6,12,13,23,24,27,33,35,44,67,71,76,78,81,83,94,97,99,100
3.923334799706936,2,3,6,10,12,13,23,27,44,50,58,67,71,83,85,87,88,97,99,100
3.922990307211876,8,10,13,20,23,26,27,35,44,50,55,67,81,85,88,92,94,97,99,100
3.9229061529040337,8,10,13,20,23,27,35,44,50,65,67,71,80,81,85,87,88,93,97,99
3.922432877123356,3,6,10,12,13,23,32,35,44,58,65,67,81,83,85,87,94,97,99,100
3.922099992632866,6,8,10,13,20,23,27,35,44,50,67,81,85,88,92,93,94,97,99,100
3.9212828427553177,2,6,7,10,12,13,23,24,27,35,58,67,81,83,85,87,94,97,99,100
3.9212076738476753,2,6,10,12,13,23,27,32,33,44,65,67,81,83,85,87,94,97,99,100
3.9208219051361084,2,10,12,13,23,27,30,44,50,67,71,80,81,83,85,87,93,97,99,100
3.9206897392868996,2,6,10,12,13,23,27,32,35,36,44,58,67,81,83,87,94,97,99,100
3.9202907010912895,2,3,6,10,12,13,23,24,27,35,36,44,67,83,85,92,94,97,99,100
3.920276463031769,2,3,6,10,12,13,23,27,32,33,44,58,67,71,83,85,87,94,99,100
3.920151524245739,2,8,10,13,20,23,26,27,44,50,67,71,80,81,85,87,88,93,97,99
3.9201134592294693,2,6,8,10,13,20,23,26,27,35,44,50,67,81,85,92,93,94,97,99
3.920042708516121,2,8,10,13,20,23,26,27,44,50,67,80,81,85,87,88,93,94,97,99
3.9195823669433594,6,8,10,13,20,27,35,44,61,67,76,81,83,85,87,93,94,97,99,100
3.9195199012756348,2,6,8,10,13,20,23,27,35,44,58,67,71,81,83,85,87,88,97,99
3.919495925307274,2,6,8,10,13,20,23,27,44,50,58,67,78,81,85,93,94,97,99,100
3.9190645962953568,10,13,20,23,27,30,44,50,61,67,80,81,85,87,92,93,94,97,99,100
