val,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,x32,x33,x34,x35,x36,x37,x38,x39,x40,x41,x42,x43,x44,x45,x46,x47,x48,x49,x50,x51,x52,x53,x54,x55,x56,x57,x58,x59,x60,x61,x62,x63,x64,x65,x66,x67,x68,x69,x70,x71,x72,x73,x74,x75,x76,x77,x78,x79,x80,x81,x82,x83,x84,x85,x86,x87,x88,x89,x90,x91,x92,x93,x94,x95,x96,x97,x98,x99,x100
44.150423352028625,10,18,21,23,29,63,77,91,101,145,186,198,203,207,230,255,266,272,289,328,329,360,378,412,422,457,466,474,495,501,504,520,521,554,587,588,592,600,610,636,703,745,747,765,782,785,804,808,816,863,864,879,886,892,907,946,951,977,985,989,991,1006,1018,1030,1039,1071,1075,1076,1084,1107,1130,1131,1147,1159,1179,1180,1224,1228,1230,1231,1270,1284,1291,1310,1326,1335,1336,1338,1345,1346,1355,1377,1405,1441,1473,1477,1488,1491,1497,1503
44.148462222581514,10,18,21,23,29,63,91,101,145,186,193,198,203,207,230,255,266,289,328,329,360,378,412,422,457,466,495,501,504,520,521,554,587,588,592,600,610,630,636,676,703,745,747,765,782,785,793,804,808,816,818,825,862,863,864,886,888,892,907,946,951,977,989,991,1006,1018,1030,1039,1071,1075,1076,1107,1130,1131,1159,1179,1180,1228,1230,1231,1270,1284,1291,1310,1323,1326,1335,1336,1338,1345,1346,1355,1377,1405,1441,1473,1477,1488,1497,1503
44.147439376125554,10,18,21,23,29,63,91,101,145,193,198,203,207,230,255,266,272,289,328,329,360,378,412,422,457,466,474,495,501,504,520,521,554,587,588,592,600,610,636,676,703,745,747,753,765,782,793,804,808,862,863,864,886,892,907,946,951,977,989,991,1006,1018,1030,1039,1071,1075,1076,1084,1107,1130,1131,1147,1179,1180,1224,1228,1230,1231,1245,1270,1284,1291,1310,1323,1326,1335,1336,1345,1346,1355,1377,1405,1441,1469,1473,1477,1488,1491,1497,1503
44.14536649300247,10,18,21,23,29,63,91,101,145,186,198,203,207,230,255,266,272,289,328,329,356,360,378,412,422,457,466,474,495,501,504,520,521,554,587,588,592,600,610,636,676,703,745,747,753,765,782,793,804,808,862,863,864,879,886,892,907,946,951,977,989,991,1006,1018,1030,1039,1071,1075,1076,1084,1107,1130,1131,1179,1180,1228,1230,1231,1270,1284,1291,1310,1323,1326,1335,1336,1345,1346,1355,1370,1377,1405,1441,1469,1473,1477,1488,1491,1497,1503
44.14504187573269,10,18,21,23,29,63,91,101,145,193,198,203,207,230,255,266,272,289,328,329,360,378,412,422,457,466,474,495,501,504,520,521,554,587,588,592,600,610,636,665,676,703,747,753,765,782,793,804,808,816,862,863,864,886,892,907,946,951,977,989,991,1006,1018,1030,1039,1071,1076,1107,1130,1131,1179,1180,1224,1226,1228,1230,1231,1245,1270,1284,1291,1310,1323,1326,1335,1336,1345,1346,1355,1370,1377,1405,1441,1473,1477,1480,1488,1491,1497,1503
44.14426979715772,10,18,21,23,29,63,91,101,145,198,203,207,230,255,266,272,289,328,329,360,378,412,422,457,466,474,495,501,504,520,521,554,587,588,592,600,610,630,636,676,703,745,747,765,782,785,793,804,808,816,862,863,864,886,892,907,946,951,977,989,991,1006,1018,1030,1039,1071,1075,1076,1086,1107,1130,1131,1159,1179,1180,1224,1226,1228,1230,1231,1284,1291,1310,1323,1326,1335,1336,1338,1345,1346,1355,1377,1405,1441,1473,1477,1480,1488,1497,1503
44.14392561925279,10,18,21,23,29,43,63,91,101,145,198,203,207,230,255,266,272,289,328,329,360,378,412,422,457,466,474,495,501,504,520,521,554,587,588,592,600,610,636,703,745,747,765,782,785,793,804,808,816,818,825,862,863,864,886,892,907,946,951,977,989,991,1006,1018,1030,1039,1071,1076,1084,1107,1130,1131,1179,1180,1228,1230,1231,1245,1270,1284,1291,1310,1323,1326,1335,1336,1338,1345,1346,1355,1370,1377,1405,1441,1473,1477,1480,1488,1497,1503
44.14392561925278,10,18,21,23,29,43,63,91,101,145,198,203,207,230,255,266,272,289,328,329,360,378,412,422,457,466,474,495,501,504,520,521,554,587,588,592,600,610,636,703,745,747,765,782,785,793,804,808,816,818,825,862,863,864,886,892,907,946,951,977,989,991,1006,1018,1030,1039,1071,1076,1084,1107,1130,1131,1179,1180,1228,1230,1231,1245,1270,1284,1291,1310,1323,1326,1335,1336,1338,1345,1346,1355,1370,1377,1405,1441,1473,1477,1480,1488,1497,1503
44.14259490587067,10,18,21,23,29,63,91,101,145,198,207,230,255,266,272,289,328,329,360,378,412,422,457,466,474,495,501,504,520,521,554,587,588,592,600,610,630,636,676,703,745,747,765,782,785,804,808,816,862,863,864,886,892,907,946,951,977,985,989,991,1006,1018,1030,1039,1071,1075,1076,1084,1107,1130,1131,1159,1179,1180,1224,1228,1230,1231,1239,1284,1291,1310,1323,1326,1335,1336,1338,1345,1346,1355,1377,1405,1441,1473,1477,1480,1483,1488,1497,1503
44.14125430055202,10,18,21,23,29,63,91,101,145,186,193,198,207,230,255,266,272,289,328,329,360,378,412,422,457,466,474,495,501,504,520,521,554,587,588,592,600,610,636,676,703,745,747,753,765,782,793,804,808,862,863,864,886,892,907,946,951,977,989,991,1006,1018,1030,1039,1071,1075,1076,1084,1107,1130,1131,1179,1180,1224,1228,1230,1231,1270,1284,1291,1310,1323,1326,1335,1336,1345,1346,1355,1370,1377,1405,1441,1469,1473,1477,1480,1488,1491,1497,1503
44.13965374544871,10,18,21,29,63,91,101,145,186,193,198,207,221,230,255,266,289,328,329,360,412,422,457,466,472,495,501,504,520,521,554,587,588,592,600,610,703,731,745,747,765,782,785,793,804,808,811,816,862,863,864,892,946,951,977,989,991,1006,1018,1030,1039,1071,1075,1076,1084,1103,1107,1108,1130,1131,1159,1179,1180,1228,1230,1231,1245,1270,1284,1291,1310,1323,1326,1335,1336,1338,1345,1346,1355,1377,1405,1432,1441,1469,1473,1477,1480,1488,1497,1503
44.139015511926544,10,18,21,23,29,63,91,101,145,186,193,198,203,207,230,255,266,272,289,328,329,360,378,412,422,457,466,474,495,501,504,520,521,554,587,588,592,600,610,636,676,703,745,747,753,765,782,793,804,808,862,863,864,886,892,907,946,951,977,989,991,1006,1018,1030,1039,1071,1075,1076,1107,1130,1131,1179,1180,1224,1226,1228,1230,1231,1270,1284,1291,1310,1323,1326,1335,1336,1345,1346,1355,1370,1377,1405,1441,1469,1473,1477,1488,1491,1497,1503
44.137953157290774,10,18,21,23,29,63,91,101,145,186,193,198,203,207,230,255,266,272,289,328,329,360,378,412,422,457,466,474,495,501,504,520,521,554,587,588,592,600,610,636,676,703,745,747,753,765,782,793,804,808,862,863,864,886,892,907,946,951,977,989,991,1006,1018,1030,1039,1071,1075,1076,1084,1107,1130,1131,1179,1180,1224,1228,1230,1231,1270,1284,1291,1310,1323,1326,1335,1336,1345,1346,1355,1370,1377,1405,1441,1469,1473,1477,1488,1491,1497,1503
44.137702110281325,10,18,21,29,63,77,91,101,145,193,198,203,207,255,266,272,289,328,329,360,378,412,422,457,466,474,495,501,504,520,521,554,587,588,592,600,610,636,676,703,731,745,747,765,782,785,793,804,808,862,863,864,886,888,892,907,946,951,977,989,991,1006,1018,1030,1039,1071,1076,1084,1103,1107,1108,1130,1131,1147,1159,1179,1180,1228,1230,1231,1245,1270,1284,1291,1310,1326,1336,1338,1345,1346,1355,1377,1405,1441,1469,1473,1477,1488,1497,1503
44.13699343300848,10,18,21,23,29,63,91,101,145,193,198,203,207,221,230,255,266,272,289,328,329,360,378,412,422,457,466,474,495,501,504,520,521,554,587,588,592,600,610,636,665,676,703,745,747,753,765,782,793,804,808,862,863,864,886,892,907,946,951,977,989,991,1006,1018,1030,1039,1071,1076,1077,1107,1130,1131,1179,1180,1224,1226,1228,1230,1231,1270,1284,1291,1310,1323,1326,1335,1336,1345,1346,1355,1377,1405,1441,1473,1477,1480,1488,1491,1497,1503
44.13655440517723,10,18,21,23,29,63,91,101,145,193,198,207,230,255,266,272,289,328,329,360,378,412,422,457,466,474,495,501,504,520,521,554,587,588,592,600,610,636,676,703,747,753,765,782,793,804,808,816,862,863,864,886,892,907,946,951,977,985,989,991,1006,1018,1030,1039,1071,1075,1076,1107,1130,1131,1179,1180,1224,1226,1228,1230,1231,1270,1284,1291,1310,1323,1326,1335,1336,1345,1346,1355,1370,1377,1405,1441,1469,1473,1477,1480,1488,1491,1497,1503
44.13611745644245,10,18,21,29,43,63,91,101,145,193,198,203,207,221,230,255,266,289,328,329,360,412,422,457,466,474,495,501,504,520,521,554,587,588,592,600,610,676,703,731,745,747,765,782,785,793,804,808,811,816,818,862,863,864,892,946,951,977,989,991,1006,1018,1030,1039,1071,1076,1103,1107,1130,1131,1159,1179,1180,1217,1228,1230,1231,1245,1270,1284,1291,1310,1323,1326,1335,1336,1338,1345,1346,1355,1377,1405,1441,1469,1473,1477,1480,1488,1497,1503
44.13599196034026,10,18,21,23,29,43,63,91,101,145,198,203,207,230,255,266,272,289,328,329,360,378,412,422,457,466,472,474,495,501,504,520,521,554,587,588,592,600,610,630,636,676,703,745,747,753,765,782,785,804,808,816,863,864,886,892,907,946,951,977,985,989,991,1006,1018,1030,1039,1071,1075,1076,1107,1130,1131,1159,1179,1180,1228,1230,1231,1239,1284,1291,1310,1323,1326,1335,1336,1338,1345,1346,1355,1377,1405,1441,1473,1477,1480,1488,1497,1503
44.135798457841695,10,18,21,23,29,63,91,101,145,193,198,203,207,221,230,255,266,272,289,328,329,360,378,412,422,457,466,474,495,501,504,520,521,554,587,588,592,600,610,636,665,676,703,745,747,753,765,782,793,804,808,862,863,864,886,892,907,946,951,977,989,991,1006,1018,1030,1039,1071,1076,1107,1130,1131,1179,1180,1224,1226,1228,1230,1231,1245,1284,1291,1310,1323,1326,1335,1336,1345,1346,1355,1377,1405,1441,1469,1473,1477,1480,1488,1491,1497,1503
44.135798457841666,10,18,21,23,29,63,91,101,145,193,198,203,207,221,230,255,266,272,289,328,329,360,378,412,422,457,466,474,495,501,504,520,521,554,587,588,592,600,610,636,665,676,703,745,747,753,765,782,793,804,808,862,863,864,886,892,907,946,951,977,989,991,1006,1018,1030,1039,1071,1076,1107,1130,1131,1179,1180,1224,1226,1228,1230,1231,1245,1284,1291,1310,1323,1326,1335,1336,1345,1346,1355,1377,1405,1441,1469,1473,1477,1480,1488,1491,1497,1503
44.135765237658276,10,18,21,23,29,63,91,101,145,193,198,203,207,221,230,255,266,272,289,328,329,360,378,412,422,457,466,474,495,501,504,520,521,554,587,588,592,600,610,636,676,703,745,747,753,765,782,793,804,808,816,862,863,864,886,892,946,951,977,989,991,1006,1018,1030,1039,1071,1075,1076,1107,1130,1131,1179,1180,1224,1226,1228,1230,1231,1245,1270,1284,1291,1310,1323,1326,1335,1336,1345,1346,1355,1377,1405,1441,1469,1473,1477,1488,1491,1497,1503
44.13576523765823,10,18,21,23,29,63,91,101,145,193,198,203,207,221,230,255,266,272,289,328,329,360,378,412,422,457,466,474,495,501,504,520,521,554,587,588,592,600,610,636,676,703,745,747,753,765,782,793,804,808,816,862,863,864,886,892,946,951,977,989,991,1006,1018,1030,1039,1071,1075,1076,1107,1130,1131,1179,1180,1224,1226,1228,1230,1231,1245,1270,1284,1291,1310,1323,1326,1335,1336,1345,1346,1355,1377,1405,1441,1469,1473,1477,1488,1491,1497,1503
44.135062054683935,10,18,21,23,29,63,91,101,145,193,198,203,207,230,255,266,272,289,328,329,360,378,412,422,457,466,474,495,501,504,520,521,554,587,588,592,600,610,636,676,703,745,747,753,765,782,793,804,808,862,863,864,886,892,907,946,951,977,989,991,1006,1018,1030,1038,1039,1071,1075,1076,1107,1130,1131,1179,1180,1224,1226,1228,1230,1231,1245,1270,1284,1291,1310,1323,1326,1335,1336,1345,1346,1355,1377,1405,1441,1469,1473,1477,1488,1491,1497,1503
44.134628899001434,10,18,21,29,43,63,77,91,101,145,186,193,198,207,221,230,255,266,272,289,328,329,360,378,412,422,457,466,501,504,520,521,554,587,588,592,600,610,636,676,703,731,745,747,765,782,785,793,804,808,862,863,864,886,892,907,946,951,977,985,989,991,1006,1018,1030,1039,1071,1075,1076,1103,1107,1130,1131,1159,1179,1180,1228,1230,1231,1270,1284,1291,1310,1323,1326,1335,1336,1338,1345,1346,1355,1377,1405,1441,1473,1477,1480,1488,1497,1503
44.13417269717013,10,18,21,29,63,91,101,145,186,193,198,203,207,221,230,255,266,289,328,329,339,360,412,422,457,466,495,501,504,520,521,554,587,588,592,600,610,629,676,703,731,745,747,765,782,785,793,804,808,816,818,862,863,864,892,946,951,977,989,991,1006,1018,1030,1039,1071,1076,1103,1107,1108,1130,1131,1159,1179,1180,1228,1230,1231,1245,1270,1284,1291,1310,1323,1326,1335,1336,1338,1345,1346,1355,1377,1405,1441,1469,1473,1477,1480,1488,1497,1503
44.1334789521775,10,18,21,29,63,91,101,145,198,203,207,230,255,266,272,289,328,329,360,378,412,422,457,466,474,495,501,504,520,521,554,587,588,592,600,610,630,636,676,703,745,747,765,782,793,804,808,816,862,863,864,886,892,907,946,951,977,989,991,1006,1018,1030,1039,1071,1075,1076,1077,1084,1086,1107,1130,1131,1159,1179,1180,1224,1228,1230,1231,1284,1291,1310,1323,1326,1335,1336,1338,1345,1346,1355,1377,1405,1441,1473,1477,1480,1483,1488,1497,1503
44.133478952177455,10,18,21,29,63,91,101,145,198,203,207,230,255,266,272,289,328,329,360,378,412,422,457,466,474,495,501,504,520,521,554,587,588,592,600,610,630,636,676,703,745,747,765,782,793,804,808,816,862,863,864,886,892,907,946,951,977,989,991,1006,1018,1030,1039,1071,1075,1076,1077,1084,1086,1107,1130,1131,1159,1179,1180,1224,1228,1230,1231,1284,1291,1310,1323,1326,1335,1336,1338,1345,1346,1355,1377,1405,1441,1473,1477,1480,1483,1488,1497,1503
44.133327204965894,10,18,21,23,29,43,63,91,101,145,198,203,207,230,255,266,272,289,328,329,360,378,412,422,457,466,474,495,501,504,520,521,554,587,588,592,600,610,636,676,703,745,747,765,782,785,793,804,808,816,818,862,863,864,886,892,907,946,951,969,977,989,991,1006,1018,1030,1039,1071,1075,1076,1107,1130,1131,1159,1179,1180,1228,1230,1231,1245,1284,1291,1310,1323,1326,1336,1338,1345,1346,1355,1377,1405,1441,1469,1473,1477,1480,1488,1497,1503
44.13332031324365,10,18,21,23,29,43,63,77,91,101,145,193,198,203,207,230,255,266,289,328,329,360,378,412,422,457,466,474,495,501,504,520,521,554,587,588,592,600,610,636,676,703,731,745,747,765,782,785,793,804,808,818,862,863,864,886,892,907,946,951,977,989,991,1006,1018,1030,1039,1071,1076,1103,1107,1130,1131,1147,1179,1180,1228,1230,1231,1245,1270,1284,1291,1310,1326,1335,1336,1338,1345,1346,1355,1377,1405,1441,1469,1473,1477,1488,1497,1503
44.13245247019439,10,18,21,23,29,43,63,91,101,145,198,203,207,230,255,266,272,289,328,329,360,378,412,422,457,466,474,495,501,504,520,521,554,587,588,592,600,610,636,676,703,745,747,765,782,785,793,804,808,816,818,862,863,864,886,892,907,946,951,969,977,985,989,991,1006,1018,1030,1039,1071,1075,1076,1107,1130,1131,1159,1179,1180,1228,1230,1231,1284,1291,1310,1323,1326,1336,1338,1345,1346,1355,1377,1405,1441,1469,1473,1477,1480,1488,1497,1503
44.13242307958818,10,18,21,23,29,63,91,101,145,186,193,198,207,230,255,266,272,289,328,329,360,378,412,422,457,466,474,495,501,504,520,521,554,587,588,592,600,610,636,676,703,745,747,753,765,782,793,804,808,862,863,864,886,892,907,946,951,977,989,991,1006,1018,1030,1039,1071,1075,1076,1107,1130,1131,1179,1180,1224,1226,1228,1230,1231,1270,1284,1291,1310,1323,1326,1335,1336,1345,1346,1355,1370,1377,1405,1441,1469,1473,1477,1480,1488,1491,1497,1503
44.13234423936663,10,18,21,23,29,43,63,77,91,101,145,198,207,221,230,255,266,272,289,328,329,360,378,412,422,457,466,474,501,504,520,521,554,587,588,592,600,610,636,676,703,731,745,747,765,782,785,793,804,808,862,863,864,886,888,892,907,946,951,977,989,991,1006,1018,1030,1039,1071,1075,1076,1107,1130,1131,1147,1179,1180,1228,1230,1231,1245,1270,1284,1291,1310,1326,1335,1336,1338,1345,1346,1355,1377,1405,1441,1469,1473,1477,1480,1488,1497,1503
44.13217848841553,10,18,21,23,29,63,91,101,145,186,198,203,207,230,255,266,272,289,328,329,356,360,378,412,422,457,466,474,501,504,520,521,554,587,588,592,600,610,636,676,703,745,747,753,765,782,793,804,808,862,863,864,879,886,892,907,946,951,977,989,991,1006,1018,1030,1039,1071,1075,1076,1084,1107,1108,1130,1131,1179,1180,1228,1230,1231,1270,1284,1291,1310,1323,1326,1336,1345,1346,1355,1370,1377,1405,1441,1469,1473,1477,1480,1488,1491,1497,1503
44.1321784884155,10,18,21,23,29,63,91,101,145,186,198,203,207,230,255,266,272,289,328,329,356,360,378,412,422,457,466,474,501,504,520,521,554,587,588,592,600,610,636,676,703,745,747,753,765,782,793,804,808,862,863,864,879,886,892,907,946,951,977,989,991,1006,1018,1030,1039,1071,1075,1076,1084,1107,1108,1130,1131,1179,1180,1228,1230,1231,1270,1284,1291,1310,1323,1326,1336,1345,1346,1355,1370,1377,1405,1441,1469,1473,1477,1480,1488,1491,1497,1503
44.13213492335156,10,18,21,23,29,63,77,91,101,145,198,207,221,230,255,266,272,289,328,329,360,378,412,422,457,466,474,495,501,504,520,521,554,587,588,592,600,610,636,676,703,730,745,747,765,782,793,804,808,862,863,864,879,886,892,907,946,951,977,989,991,1006,1018,1030,1039,1071,1076,1084,1086,1107,1108,1130,1131,1147,1179,1180,1224,1228,1230,1231,1245,1270,1284,1291,1310,1326,1335,1336,1345,1346,1377,1405,1441,1469,1473,1477,1480,1488,1497,1503
44.132129120771296,10,18,21,23,29,43,63,91,101,145,198,203,207,230,255,266,272,289,328,329,360,378,412,422,457,466,474,495,501,504,520,521,554,587,588,592,600,610,636,703,745,747,765,782,785,793,804,808,816,818,825,862,863,864,886,892,907,946,951,977,989,991,1006,1018,1030,1039,1071,1075,1076,1084,1107,1130,1131,1179,1180,1228,1230,1231,1245,1270,1284,1291,1310,1323,1326,1335,1336,1338,1345,1346,1355,1370,1377,1405,1441,1473,1477,1488,1497,1503
44.13161919233971,10,18,21,23,29,63,91,101,145,186,198,207,221,230,255,266,272,289,328,329,360,378,412,422,457,466,474,495,501,504,520,521,554,587,588,592,600,610,636,676,703,745,747,765,782,793,804,808,811,862,863,864,879,886,892,907,946,951,977,985,989,991,1006,1018,1030,1039,1071,1076,1084,1086,1107,1108,1130,1131,1147,1179,1180,1224,1228,1230,1231,1270,1284,1291,1310,1326,1335,1336,1345,1346,1377,1405,1441,1469,1473,1477,1480,1488,1497,1503
44.13161919233968,10,18,21,23,29,63,91,101,145,186,198,207,221,230,255,266,272,289,328,329,360,378,412,422,457,466,474,495,501,504,520,521,554,587,588,592,600,610,636,676,703,745,747,765,782,793,804,808,811,862,863,864,879,886,892,907,946,951,977,985,989,991,1006,1018,1030,1039,1071,1076,1084,1086,1107,1108,1130,1131,1147,1179,1180,1224,1228,1230,1231,1270,1284,1291,1310,1326,1335,1336,1345,1346,1377,1405,1441,1469,1473,1477,1480,1488,1497,1503
