"val","p1","p2","p3","p4","p5","p6","p7","p8","p9","p10","p11","p12","p13","p14","p15","p16","p17","p18","p19","p20"
8.26453222334385,"G3N4W6","G3NDE4","G3NJU3","G3NPA2","G3NRK0","G3NS10","G3NUA6","G3NYB9","G3P920","G3PIX9","G3PKP7","G3PM61","G3PQL2","G3PQX4","G3PSB5","G3PY88","G3PYU1","G3Q040","G3Q972","G3QAJ2"
8.2640533298254,"G3NDE4","G3NPA2","G3NRK0","G3NUA6","G3NYB9","G3P7N4","G3P920","G3PIX9","G3PKP7","G3PM61","G3PQL2","G3PQX4","G3PSB5","G3PY88","G3PYA1","G3PYU1","G3Q040","G3Q393","G3Q972","G3QAJ2"
8.26365451514721,"G3N4W6","G3NDE4","G3NPA2","G3NPV3","G3NRK0","G3NS10","G3NUA6","G3NYB9","G3P920","G3PIX9","G3PKP7","G3PM61","G3PQL2","G3PQX4","G3PSB5","G3PY88","G3PYU1","G3Q040","G3Q972","G3QAJ2"
8.261937700212,"G3N4W6","G3NDE4","G3NPA2","G3NRK0","G3NUA6","G3NXQ8","G3NYB9","G3P920","G3PIX9","G3PM61","G3PP78","G3PQL2","G3PQX4","G3PSB5","G3PY88","G3PYU1","G3Q040","G3Q2Y3","G3Q972","Q804E3"
8.26156465709209,"G3N4W6","G3NDE4","G3NPA2","G3NRK0","G3NUA6","G3NYB9","G3P920","G3PIX9","G3PKP7","G3PM61","G3PPP6","G3PQL2","G3PQX4","G3PSB5","G3PY88","G3PYU1","G3Q040","G3Q2Y3","G3Q972","G3QAJ2"
8.26149939745665,"G3NDE4","G3NPA2","G3NRK0","G3NS10","G3NUA6","G3NYB9","G3P920","G3PIX9","G3PKP7","G3PM61","G3PQL2","G3PQX4","G3PSB5","G3PY88","G3PYU1","G3Q040","G3Q2Y3","G3Q3A5","G3Q972","G3QAJ2"
8.26096876710653,"G3N8J1","G3NDE4","G3NJU3","G3NPA2","G3NPV3","G3NRK0","G3NS10","G3NUA6","G3NYB9","G3P920","G3PIX9","G3PKP7","G3PM61","G3PQL2","G3PSB5","G3PT54","G3PY88","G3PYU1","G3Q040","G3QAJ2"
8.25972807407379,"G3N4W6","G3NDE4","G3NRK0","G3NUA6","G3NYB9","G3P920","G3PIX9","G3PKP7","G3PM61","G3PP78","G3PQL2","G3PQX4","G3PSB5","G3PY88","G3PYA1","G3PYU1","G3Q040","G3Q2Y3","G3Q972","G3QAJ2"
8.25911067426205,"G3N4W6","G3NDE4","G3NPA2","G3NRK0","G3NUA6","G3NYB9","G3P920","G3PIX9","G3PKP7","G3PM61","G3PP78","G3PQL2","G3PQX4","G3PSB5","G3PY88","G3PYU1","G3Q2Y3","G3Q3A5","G3Q972","G3QAJ2"
8.25907832384109,"G3N4W6","G3NDE4","G3NJU3","G3NPA2","G3NPV3","G3NRK0","G3NUA6","G3NYB9","G3P7N4","G3P920","G3PIX9","G3PM61","G3PQL2","G3PQX4","G3PSB5","G3PY88","G3PYU1","G3Q040","G3Q972","G3QAJ2"
8.25848853588104,"G3NDE4","G3NPA2","G3NRK0","G3NS10","G3NUA6","G3NYB9","G3P7N4","G3P920","G3PIX9","G3PKP7","G3PM61","G3PQL2","G3PQX4","G3PSB5","G3PY88","G3PYA1","G3PYU1","G3Q040","G3Q972","G3QAJ2"
8.25822039693594,"G3NDE4","G3NPA2","G3NRK0","G3NUA6","G3NXQ8","G3NYB9","G3P920","G3PIX9","G3PKP7","G3PM61","G3PQL2","G3PQX4","G3PSB5","G3PY88","G3PYU1","G3Q040","G3Q2Y3","G3Q3A5","G3Q972","Q804E3"
8.257155418396,"G3N4W6","G3NDE4","G3NJU3","G3NRK0","G3NUA6","G3NYB9","G3P920","G3PIX9","G3PKP7","G3PM61","G3PP78","G3PQL2","G3PQX4","G3PSB5","G3PY88","G3PYU1","G3Q040","G3Q2Y3","G3Q972","G3QAJ2"
8.25660545378923,"G3N4W6","G3NDE4","G3NPA2","G3NRK0","G3NS10","G3NUA6","G3NYB9","G3P920","G3PIX9","G3PKP7","G3PM61","G3PP78","G3PQL2","G3PQX4","G3PSB5","G3PYA1","G3PYU1","G3Q040","G3Q972","G3QAJ2"
8.25625987350941,"G3NDE4","G3NJU3","G3NPA2","G3NPV3","G3NRK0","G3NS10","G3NUA6","G3NYB9","G3P7N4","G3P920","G3PIX9","G3PM61","G3PQL2","G3PQX4","G3PSB5","G3PY88","G3PYU1","G3Q040","G3Q972","G3QAJ2"
