"val","x1","x2","x3","x4","x5","x6","x7","x8","x9","x10","x11","x12","x13","x14","x15","x16","x17","x18","x19","x20","x21","x22","x23","x24","x25","x26","x27","x28","x29","x30","x31","x32","x33","x34","x35","x36","x37","x38","x39","x40","x41","x42","x43","x44","x45","x46","x47","x48","x49","x50","x51","x52","x53","x54","x55","x56","x57","x58","x59","x60","x61","x62","x63","x64","x65","x66","x67","x68","x69","x70","x71","x72","x73","x74","x75","x76","x77","x78","x79","x80","x81","x82","x83","x84","x85","x86","x87","x88","x89","x90","x91","x92","x93","x94","x95","x96","x97","x98","x99","x100"
44.1069981201985,10,18,21,29,43,63,91,101,145,186,198,203,207,221,230,255,266,272,289,328,329,360,412,422,457,466,474,495,501,504,520,521,554,587,588,592,600,610,636,676,703,745,747,765,782,785,793,804,808,818,863,864,879,886,892,907,946,951,977,985,989,991,1006,1018,1030,1039,1071,1075,1076,1084,1103,1107,1130,1131,1179,1180,1228,1230,1231,1239,1270,1284,1310,1323,1326,1336,1345,1346,1355,1377,1404,1405,1441,1469,1473,1477,1480,1488,1497,1503
44.1062357186955,10,18,21,29,63,91,101,145,186,193,198,207,230,255,266,272,289,328,329,360,378,412,422,457,466,474,495,501,504,520,521,554,587,588,592,600,610,636,703,745,747,765,782,785,804,808,816,825,862,863,864,892,907,946,951,977,985,989,991,1006,1018,1030,1039,1071,1075,1076,1084,1086,1107,1108,1130,1131,1159,1179,1180,1226,1228,1230,1231,1245,1284,1291,1310,1326,1335,1336,1338,1345,1346,1355,1377,1405,1441,1469,1473,1477,1480,1488,1491,1497
44.1059032414438,10,18,23,29,43,63,91,101,121,145,198,203,207,221,230,255,266,272,289,328,329,360,378,412,422,457,466,474,495,501,504,520,521,554,564,587,588,592,600,610,636,676,703,745,747,753,765,782,804,808,816,825,862,863,864,886,892,907,933,946,951,977,985,989,991,1006,1018,1030,1039,1071,1076,1084,1107,1130,1131,1179,1180,1224,1228,1230,1231,1239,1270,1284,1291,1310,1326,1336,1345,1346,1355,1377,1405,1441,1473,1477,1480,1488,1497,1503
44.1057134148423,10,18,21,29,43,63,91,101,145,186,198,203,207,221,230,255,266,272,289,328,329,356,360,412,422,457,466,474,495,501,504,520,521,554,587,588,592,600,610,636,676,703,745,747,765,782,785,793,804,808,816,818,863,864,879,892,946,951,977,985,989,991,1006,1018,1030,1039,1071,1075,1076,1084,1103,1107,1130,1131,1179,1180,1228,1230,1231,1239,1270,1284,1291,1310,1323,1326,1336,1345,1346,1377,1404,1405,1441,1469,1473,1477,1480,1488,1497,1503
44.1050315683243,10,18,21,23,63,91,101,145,186,193,198,207,221,230,255,266,289,328,329,360,378,412,422,457,466,474,495,501,504,520,521,554,587,588,592,600,610,636,676,703,745,747,765,782,793,804,808,811,825,863,864,879,886,892,946,951,977,985,989,991,1006,1018,1030,1039,1071,1075,1076,1084,1107,1130,1131,1147,1179,1180,1228,1230,1231,1245,1270,1284,1291,1310,1323,1326,1335,1336,1345,1346,1355,1377,1405,1432,1441,1469,1473,1477,1480,1488,1497,1503
44.1045973199165,10,18,21,29,43,63,77,91,101,145,186,193,198,207,221,230,255,266,272,289,328,329,360,378,412,422,457,466,472,474,495,501,504,520,521,554,587,588,592,600,610,636,665,703,745,747,753,765,782,785,804,808,816,825,863,864,892,907,946,951,977,985,989,991,1006,1018,1030,1039,1071,1075,1076,1086,1107,1130,1131,1159,1179,1180,1228,1230,1231,1245,1284,1291,1310,1323,1326,1336,1345,1346,1355,1377,1405,1441,1473,1477,1480,1488,1497,1503
44.1035304352026,10,18,21,29,63,91,101,145,186,198,203,207,221,255,266,272,289,328,329,356,360,378,412,422,457,466,495,501,504,520,521,554,587,588,592,600,610,636,676,703,745,747,765,782,785,793,804,808,811,816,818,863,864,879,892,946,951,977,989,991,1006,1018,1030,1039,1071,1075,1076,1084,1107,1130,1131,1179,1180,1224,1226,1228,1230,1231,1239,1245,1270,1284,1291,1310,1323,1326,1335,1336,1345,1346,1355,1377,1405,1441,1469,1473,1477,1488,1497,1503
44.1031863845067,10,18,21,29,63,91,101,121,145,186,198,203,207,230,255,266,272,289,328,329,360,378,412,422,457,466,501,504,520,521,554,587,588,592,600,610,629,636,676,703,745,747,765,782,785,793,804,808,818,863,864,879,886,888,892,907,946,951,977,989,991,1006,1018,1030,1039,1071,1076,1103,1107,1130,1131,1159,1179,1180,1224,1226,1228,1230,1231,1239,1245,1270,1284,1291,1310,1326,1336,1345,1346,1355,1377,1405,1441,1469,1473,1477,1480,1488,1497,1503
44.1028005547229,10,18,21,29,63,77,91,101,145,198,203,207,230,255,266,272,289,328,329,360,378,412,422,457,466,472,474,495,501,504,520,521,554,587,588,592,600,610,636,703,731,745,747,765,782,785,793,804,808,816,863,864,892,946,951,977,985,989,991,1006,1018,1030,1039,1071,1076,1077,1084,1086,1107,1108,1130,1131,1147,1179,1180,1228,1230,1231,1239,1270,1284,1291,1310,1326,1335,1336,1345,1346,1355,1377,1405,1441,1469,1473,1477,1480,1483,1488,1497,1503
44.1025710712868,10,18,21,29,63,91,101,145,186,193,198,203,207,221,230,255,266,289,328,329,360,378,412,422,457,466,474,495,501,504,520,521,554,587,588,592,600,610,636,676,703,745,747,765,782,793,804,808,816,862,863,864,888,892,946,951,977,985,989,991,1006,1018,1030,1039,1071,1076,1077,1084,1107,1108,1130,1131,1179,1180,1224,1228,1230,1231,1245,1270,1282,1284,1291,1310,1323,1326,1336,1345,1346,1355,1377,1405,1441,1473,1477,1480,1488,1491,1497,1503
44.1023418773936,10,18,21,29,63,91,101,145,198,203,207,221,230,255,266,272,289,328,329,360,378,412,422,457,466,474,501,504,520,521,531,554,564,587,588,592,600,610,636,676,703,730,745,747,753,765,782,785,793,804,808,816,863,864,879,886,888,892,946,951,977,985,989,991,1006,1018,1030,1039,1071,1076,1084,1086,1103,1107,1130,1131,1179,1180,1228,1230,1231,1270,1284,1291,1310,1326,1336,1345,1346,1355,1377,1405,1441,1469,1473,1477,1480,1488,1497,1503
44.1017949183117,10,18,21,29,63,91,101,145,186,198,203,207,230,255,266,272,289,328,329,356,360,378,412,422,457,466,472,495,501,504,520,521,554,587,588,592,600,610,636,676,703,745,747,765,782,785,793,804,808,816,818,863,864,879,892,946,951,977,985,989,991,1006,1018,1030,1039,1071,1075,1076,1103,1107,1108,1130,1131,1147,1179,1180,1224,1228,1230,1231,1239,1270,1284,1291,1310,1323,1326,1336,1345,1346,1355,1377,1405,1469,1473,1477,1480,1488,1497,1503
44.1010413529934,10,18,21,29,43,91,101,145,186,193,198,203,207,230,255,266,289,328,329,360,378,412,422,457,466,474,495,501,504,520,521,554,587,588,592,600,610,636,676,703,745,747,765,782,785,793,804,808,816,818,863,864,886,892,907,946,951,977,985,989,991,1006,1018,1030,1039,1071,1076,1084,1086,1107,1130,1131,1159,1174,1179,1180,1224,1228,1230,1231,1239,1284,1291,1310,1326,1335,1336,1345,1346,1355,1377,1405,1432,1441,1473,1477,1480,1488,1497,1503
44.1008070259778,10,18,21,23,29,63,91,101,145,198,203,207,221,230,255,266,272,289,328,329,356,360,412,422,457,466,495,501,504,520,521,554,587,588,592,600,610,636,676,703,722,745,747,765,782,785,793,804,808,862,863,864,879,886,892,907,946,951,977,985,989,991,1006,1018,1030,1039,1071,1075,1076,1084,1086,1107,1130,1131,1179,1180,1228,1230,1231,1239,1270,1284,1291,1310,1323,1326,1336,1345,1346,1355,1377,1405,1441,1473,1477,1480,1488,1497,1500,1503
44.1005761837105,10,18,21,29,63,77,91,101,145,186,198,203,207,230,255,266,272,289,328,329,360,378,412,422,457,466,474,495,501,504,520,521,554,564,587,588,592,600,610,636,703,745,747,765,782,785,793,804,808,816,818,862,863,864,886,892,946,951,977,989,991,1006,1018,1030,1039,1071,1076,1084,1086,1107,1130,1131,1179,1180,1224,1228,1230,1231,1239,1245,1270,1282,1284,1291,1310,1326,1336,1345,1346,1377,1405,1441,1469,1473,1477,1480,1488,1497,1500,1503
44.1000301800907,10,18,21,29,63,91,101,145,186,193,198,203,207,221,230,255,266,289,328,329,360,378,412,422,457,466,474,495,501,504,520,521,554,587,588,592,600,610,636,676,703,745,747,765,782,793,804,808,816,863,864,888,892,946,951,977,985,989,991,1006,1018,1030,1039,1071,1076,1084,1107,1108,1130,1131,1159,1179,1180,1224,1228,1230,1231,1245,1270,1282,1284,1291,1310,1326,1336,1345,1346,1355,1370,1377,1405,1441,1469,1473,1477,1480,1488,1491,1497,1503
44.0985664500817,10,18,21,29,63,77,91,101,145,198,207,221,230,255,266,272,289,328,329,356,360,378,412,422,457,466,474,495,501,504,520,521,554,587,588,592,600,610,636,676,703,731,745,747,765,782,785,793,804,808,818,862,863,864,892,946,951,977,989,991,1006,1018,1030,1039,1071,1076,1084,1086,1103,1107,1130,1131,1147,1159,1179,1180,1224,1228,1230,1231,1245,1270,1284,1291,1310,1326,1335,1336,1345,1346,1355,1405,1441,1469,1473,1477,1480,1488,1497,1503
44.0985293134705,10,18,21,29,63,91,101,145,198,203,207,221,255,266,272,289,328,329,356,360,378,412,422,457,466,495,501,504,520,521,554,587,588,592,600,610,636,676,703,745,747,765,782,785,793,804,808,816,818,863,864,879,892,946,951,977,985,989,991,1006,1018,1030,1039,1071,1075,1076,1084,1107,1108,1130,1131,1179,1180,1224,1226,1228,1230,1231,1239,1245,1270,1284,1291,1310,1323,1326,1336,1345,1346,1355,1377,1405,1441,1469,1473,1477,1480,1488,1497,1503
44.0983668777597,10,18,21,29,43,63,91,101,121,145,186,198,207,221,230,255,266,272,289,328,329,360,378,412,422,457,466,474,495,501,504,520,521,554,587,588,592,600,610,676,703,745,747,765,782,785,793,804,808,811,816,818,862,863,864,879,892,946,951,977,985,989,991,1006,1018,1030,1039,1071,1076,1084,1107,1108,1130,1131,1159,1179,1180,1228,1230,1231,1239,1245,1270,1284,1291,1310,1323,1326,1336,1345,1346,1377,1405,1441,1473,1477,1480,1488,1497,1503
44.0977033190102,10,18,23,29,63,91,145,198,203,207,221,230,255,266,289,328,329,360,378,412,422,457,466,495,501,504,520,521,554,587,588,592,600,610,630,636,676,703,731,745,747,753,765,782,785,793,804,808,816,862,863,864,879,886,892,907,946,951,977,985,989,991,1006,1018,1030,1039,1071,1076,1084,1086,1107,1130,1131,1159,1179,1180,1226,1228,1230,1231,1239,1252,1284,1291,1310,1326,1336,1345,1346,1355,1377,1405,1441,1469,1473,1477,1480,1488,1497,1503
44.0976505838598,10,18,21,23,29,43,63,77,91,101,145,198,203,207,221,230,255,266,272,289,328,329,360,412,422,457,466,501,504,520,521,554,587,588,592,600,610,636,676,703,731,745,747,765,782,785,793,804,808,863,864,879,886,892,907,946,951,977,985,989,991,1006,1018,1030,1039,1071,1075,1076,1086,1107,1130,1131,1147,1159,1179,1180,1228,1230,1231,1239,1245,1252,1284,1291,1310,1326,1336,1345,1346,1355,1377,1405,1441,1469,1473,1477,1488,1491,1497,1503
44.0973714233791,10,18,21,29,43,63,91,101,145,186,193,198,203,207,230,255,261,266,289,328,329,356,360,378,412,422,457,466,474,495,501,504,520,521,554,587,588,592,600,610,630,676,703,745,747,765,782,793,804,808,818,862,863,864,892,946,951,977,989,991,1006,1018,1030,1039,1071,1076,1077,1084,1103,1107,1130,1131,1147,1179,1180,1228,1230,1231,1245,1284,1291,1310,1323,1326,1335,1336,1345,1346,1355,1370,1377,1405,1441,1469,1473,1477,1480,1488,1497,1503
44.0966597351836,10,18,21,23,29,63,91,101,145,186,198,203,207,230,255,266,272,289,328,329,360,378,412,422,457,466,495,501,504,520,521,554,587,588,592,600,610,630,636,703,745,747,765,782,785,793,804,808,816,862,863,864,879,886,892,907,933,946,951,977,985,989,991,1006,1018,1030,1038,1039,1071,1075,1076,1084,1107,1130,1131,1159,1179,1180,1228,1230,1231,1284,1291,1310,1323,1326,1336,1338,1345,1346,1355,1377,1405,1432,1441,1473,1477,1488,1497,1503
44.0964945287821,10,18,21,23,29,43,63,89,91,101,145,186,193,198,203,207,221,230,255,266,289,328,329,360,412,422,457,466,474,495,501,504,520,521,554,564,587,588,592,600,610,676,703,745,747,765,782,785,793,804,808,816,862,863,864,892,946,951,977,985,989,991,1006,1018,1030,1039,1071,1076,1084,1103,1107,1130,1131,1159,1179,1180,1228,1230,1231,1239,1245,1270,1284,1291,1310,1323,1326,1336,1345,1346,1355,1377,1405,1441,1473,1477,1480,1488,1497,1503
44.0953197748045,10,18,21,29,63,91,101,145,186,193,198,203,207,230,255,261,266,289,328,329,356,360,378,412,422,457,466,469,474,501,504,520,521,554,587,588,592,600,610,630,636,676,703,745,747,765,782,793,804,808,818,862,863,864,892,946,951,977,989,991,1006,1018,1030,1039,1071,1075,1076,1077,1084,1103,1107,1130,1131,1179,1180,1228,1230,1231,1245,1284,1291,1310,1323,1326,1335,1336,1345,1346,1355,1377,1405,1441,1469,1473,1477,1480,1488,1491,1497,1503
44.0951639952544,10,18,21,29,63,91,101,145,186,193,198,203,207,221,230,255,261,266,289,328,329,360,378,412,422,457,466,474,501,504,520,521,554,587,588,592,600,610,636,665,676,703,747,765,782,793,804,808,816,818,862,863,864,886,892,946,951,977,989,991,1006,1018,1030,1039,1071,1076,1077,1103,1107,1130,1131,1159,1179,1180,1224,1226,1228,1230,1231,1245,1284,1291,1310,1323,1326,1335,1336,1345,1346,1355,1377,1405,1441,1469,1473,1477,1480,1488,1491,1497
44.0947911356319,10,18,21,29,43,91,101,121,145,193,198,203,207,221,230,255,266,272,289,328,329,360,378,412,422,457,466,474,495,501,504,520,521,554,587,588,592,600,610,630,636,703,745,747,753,765,782,793,804,808,816,825,863,864,879,886,892,907,946,951,977,985,989,991,1006,1018,1030,1039,1071,1076,1084,1086,1107,1130,1131,1159,1179,1180,1228,1230,1231,1284,1291,1310,1323,1326,1336,1345,1346,1355,1370,1377,1405,1441,1473,1477,1480,1488,1497,1503
44.0943563597769,10,18,21,29,63,91,101,121,145,198,203,207,230,255,266,272,289,328,329,360,378,412,422,457,466,495,501,504,520,521,554,587,588,592,600,610,636,676,703,739,745,747,765,782,785,793,804,808,818,862,863,864,879,886,892,907,946,951,977,985,989,991,1006,1018,1030,1039,1071,1076,1084,1103,1107,1130,1131,1159,1179,1180,1224,1228,1230,1231,1239,1245,1270,1284,1291,1310,1323,1326,1336,1345,1346,1355,1377,1405,1441,1473,1477,1488,1497,1503
44.0939695561249,10,18,21,23,29,63,91,101,145,186,193,198,203,207,221,230,255,266,289,328,329,360,378,412,422,457,466,474,495,501,504,520,521,554,587,588,592,600,610,636,676,703,745,747,765,782,804,808,863,864,879,886,888,892,946,951,977,985,989,991,1006,1018,1030,1039,1071,1075,1076,1084,1107,1130,1131,1179,1180,1228,1230,1231,1245,1270,1284,1291,1310,1323,1326,1335,1336,1345,1346,1355,1377,1405,1432,1441,1469,1473,1477,1480,1488,1491,1497,1503
44.093455654936,10,18,21,23,29,63,77,91,101,145,186,193,198,221,230,255,266,289,328,329,360,378,412,422,457,466,474,501,504,520,521,554,587,588,592,600,610,630,636,665,676,703,745,747,765,782,785,804,808,816,862,863,864,879,886,892,907,946,951,977,985,989,991,1006,1018,1030,1039,1071,1076,1084,1107,1130,1131,1159,1179,1180,1228,1230,1231,1245,1270,1284,1291,1310,1326,1336,1345,1346,1355,1377,1405,1432,1441,1473,1477,1480,1488,1491,1497,1503
44.0934365908613,10,18,21,29,63,91,101,145,186,193,198,203,207,255,266,272,289,328,329,360,378,412,422,457,466,474,501,504,520,521,554,587,588,592,600,610,636,703,745,747,765,782,785,793,804,808,816,825,846,862,863,864,886,892,907,946,951,977,985,989,991,1006,1018,1030,1039,1071,1076,1084,1086,1107,1130,1131,1147,1179,1180,1226,1228,1230,1231,1239,1245,1284,1291,1310,1326,1335,1336,1345,1346,1355,1377,1405,1432,1441,1473,1477,1480,1488,1497,1503
44.0932492418577,10,18,21,29,63,91,101,145,186,198,203,207,255,266,272,289,328,329,356,360,378,412,422,457,466,472,495,501,504,520,521,554,587,588,592,600,610,636,676,703,745,747,765,782,785,793,804,808,816,818,863,864,879,892,946,951,977,985,989,991,1006,1018,1030,1039,1071,1075,1076,1103,1107,1108,1130,1131,1147,1179,1180,1224,1226,1228,1230,1231,1239,1270,1284,1291,1310,1323,1326,1336,1345,1346,1355,1377,1405,1469,1473,1477,1480,1488,1497,1503
44.0929154012786,10,18,21,23,29,43,63,91,101,145,186,193,198,203,207,230,255,266,289,328,329,360,378,412,422,457,466,495,501,504,520,521,554,564,587,588,592,600,610,665,703,745,747,765,782,785,793,804,808,811,816,818,862,863,864,892,946,951,977,985,991,1006,1018,1030,1039,1071,1076,1103,1107,1130,1131,1147,1159,1179,1180,1217,1228,1230,1231,1245,1270,1284,1291,1310,1323,1326,1335,1336,1345,1346,1355,1377,1405,1441,1473,1477,1480,1488,1497,1503
44.0928091325172,10,18,21,23,29,43,63,77,91,101,121,145,198,207,230,255,261,266,272,289,328,329,360,412,422,457,466,474,495,501,504,520,521,554,587,588,592,600,610,636,703,745,747,765,782,793,804,808,816,863,864,879,886,892,907,946,951,977,985,989,991,1006,1018,1030,1039,1071,1075,1076,1084,1086,1107,1130,1131,1159,1179,1180,1224,1226,1228,1230,1231,1270,1284,1291,1310,1323,1326,1336,1338,1345,1346,1377,1405,1432,1441,1473,1477,1488,1497,1503
44.0927063245257,10,18,21,29,63,91,101,121,145,198,203,207,230,255,266,272,289,328,329,360,378,412,422,457,466,501,504,520,521,554,587,588,592,600,610,629,636,676,703,745,747,765,782,785,793,804,808,818,863,864,879,886,888,892,907,946,951,977,985,989,991,1006,1018,1030,1039,1071,1076,1103,1107,1130,1131,1159,1179,1180,1224,1226,1228,1230,1231,1239,1245,1270,1284,1291,1310,1326,1336,1345,1346,1355,1377,1405,1441,1469,1473,1477,1480,1488,1497,1503
44.0925479412638,10,18,21,23,63,77,91,101,145,186,193,198,203,207,221,230,255,266,289,328,329,360,378,412,422,457,466,474,501,504,520,521,554,587,588,592,600,610,630,636,665,676,703,745,747,753,765,782,793,804,808,825,863,864,879,886,892,946,951,977,985,989,991,1006,1018,1030,1039,1071,1075,1076,1084,1107,1130,1131,1147,1179,1180,1228,1230,1231,1270,1284,1291,1310,1323,1326,1336,1345,1346,1355,1377,1405,1432,1441,1473,1477,1480,1488,1497,1503
44.0918979241833,10,18,21,23,29,63,91,101,145,186,198,203,207,221,230,255,266,289,328,329,360,412,422,457,466,495,501,504,520,521,554,587,588,592,600,610,636,676,703,722,745,747,765,782,785,793,804,808,818,825,862,863,864,879,886,892,907,946,951,977,989,991,1006,1018,1030,1039,1071,1076,1084,1086,1107,1130,1131,1179,1180,1228,1230,1231,1239,1245,1284,1291,1310,1323,1326,1336,1345,1346,1355,1377,1405,1441,1469,1473,1477,1480,1488,1497,1500,1503
44.091377858738,10,18,21,29,63,91,101,145,186,193,198,203,207,221,230,255,266,272,289,328,329,360,378,412,422,457,466,474,501,504,520,521,554,587,588,592,600,610,636,703,745,747,765,782,785,793,804,808,816,825,862,863,864,886,892,907,946,951,977,985,989,991,1006,1018,1030,1039,1071,1076,1084,1086,1107,1130,1131,1179,1180,1226,1228,1230,1231,1239,1245,1284,1291,1310,1326,1335,1336,1345,1346,1355,1377,1405,1432,1441,1473,1477,1480,1488,1497,1503
44.0912592283855,10,18,21,29,63,91,101,121,145,186,198,207,230,255,266,272,289,328,329,356,360,378,412,422,457,466,501,504,520,521,554,587,588,592,600,610,636,676,703,745,747,765,782,785,793,804,808,811,818,862,863,864,879,892,907,946,951,977,989,991,1006,1018,1030,1038,1039,1071,1075,1076,1107,1130,1131,1159,1179,1180,1224,1226,1228,1230,1231,1239,1245,1270,1284,1291,1310,1323,1326,1336,1345,1346,1355,1377,1405,1441,1473,1477,1480,1488,1497,1503
44.0912098315542,10,18,21,23,29,43,63,91,101,145,186,193,198,203,207,230,255,289,328,329,360,378,412,422,457,466,474,495,501,504,520,521,554,587,588,592,600,610,636,676,703,745,747,753,765,782,785,793,804,808,816,863,864,886,892,907,946,951,977,985,989,991,1006,1018,1030,1039,1071,1075,1076,1084,1107,1130,1131,1159,1179,1180,1226,1228,1230,1231,1245,1270,1284,1291,1310,1323,1326,1336,1338,1345,1346,1355,1377,1405,1441,1473,1477,1480,1488,1497
44.0908474559641,10,18,21,29,63,77,91,101,145,186,193,198,203,207,221,230,255,266,289,328,329,360,378,412,422,457,466,474,501,504,520,521,554,587,588,592,600,610,636,665,676,703,747,753,765,782,793,804,808,816,818,862,863,864,886,892,946,951,977,989,991,1006,1018,1030,1039,1071,1076,1077,1103,1107,1130,1131,1159,1179,1180,1224,1226,1228,1230,1231,1245,1284,1291,1310,1326,1336,1345,1346,1355,1377,1405,1441,1469,1473,1477,1480,1488,1491,1497,1503
44.0907515675353,10,18,21,29,63,77,91,101,145,198,203,207,230,255,266,272,289,328,329,360,378,412,422,457,466,472,474,495,501,504,520,521,554,587,588,592,600,610,636,703,731,745,747,765,782,785,793,804,808,816,863,864,892,946,951,977,985,989,991,1006,1018,1030,1039,1071,1075,1076,1077,1084,1086,1107,1108,1130,1131,1147,1179,1180,1228,1230,1231,1239,1270,1284,1291,1310,1326,1335,1336,1345,1346,1355,1377,1405,1441,1469,1473,1477,1483,1488,1497,1503
44.0905797779517,10,18,21,23,29,43,63,91,101,145,186,193,198,203,207,221,230,255,266,289,328,329,360,378,412,422,457,466,495,501,504,520,521,554,564,587,588,592,600,610,665,703,745,747,765,782,785,793,804,808,811,816,818,862,863,864,892,946,951,977,985,991,1006,1018,1030,1039,1071,1076,1103,1107,1130,1131,1159,1179,1180,1217,1228,1230,1231,1245,1270,1284,1291,1310,1323,1326,1335,1336,1345,1346,1355,1377,1405,1441,1473,1477,1480,1488,1497,1503
44.0904227172209,10,18,21,29,43,63,91,101,145,186,193,198,203,207,221,230,255,266,289,328,329,356,360,378,412,422,457,466,474,495,501,504,520,521,554,587,588,592,600,610,630,636,676,703,745,747,765,782,793,804,808,816,863,864,892,946,951,977,989,991,1006,1018,1030,1039,1071,1075,1076,1077,1084,1107,1130,1131,1179,1180,1226,1228,1230,1231,1239,1245,1284,1291,1310,1323,1326,1335,1336,1345,1346,1355,1377,1405,1441,1473,1477,1480,1488,1491,1497,1503
