val,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20
8.288175031542778,2,12,24,26,33,38,48,50,59,62,65,71,72,73,79,81,82,83,93,94
8.287310786545277,2,12,26,27,33,35,38,50,59,62,65,71,72,79,81,82,83,86,93,100
8.28685475885868,2,12,24,25,26,33,38,48,50,59,62,65,71,72,73,79,82,83,93,94
8.284830562770367,2,12,24,26,33,38,50,59,62,65,71,72,73,79,81,82,83,85,93,94
8.284381732344627,2,6,12,24,26,33,38,50,59,62,65,71,73,79,82,83,85,87,93,94
8.282165050506592,12,21,24,25,26,33,38,48,50,59,62,65,71,72,73,79,82,83,93,100
8.280564695596695,2,12,24,26,33,38,50,59,62,65,68,71,72,73,79,81,82,83,93,94
8.27917817980051,2,12,24,26,33,38,50,59,62,65,68,71,72,73,82,83,85,87,93,94
8.279073268175125,2,12,24,26,33,38,50,59,62,65,66,71,72,73,79,82,83,85,87,94
8.27685210108757,2,12,26,33,38,50,59,62,65,68,71,72,73,79,82,83,85,87,93,100
8.276816211640835,2,12,21,25,26,33,38,48,50,59,62,65,71,72,73,79,82,83,93,94
8.27626457810402,12,21,24,25,26,27,33,38,50,59,62,65,71,72,73,79,82,83,93,100
8.275506623089314,2,12,24,26,33,38,50,59,62,65,68,71,72,73,79,82,83,85,93,100
8.274047166109085,2,12,24,26,27,33,38,50,59,65,68,71,72,73,79,81,82,83,93,94
8.273897245526314,12,24,26,33,38,50,59,62,65,70,71,72,73,79,82,83,85,87,93,100
8.273227147758007,2,12,26,33,35,38,50,59,62,65,71,72,73,79,81,82,83,86,93,100
8.273066312074661,12,24,26,33,38,48,50,59,62,65,67,71,72,73,79,81,82,83,93,94
8.272493463009596,12,24,26,33,38,50,59,62,65,66,71,72,73,79,82,83,85,87,93,94
8.272334784269333,2,12,24,26,27,33,38,50,59,62,65,71,72,73,79,81,82,83,93,100
8.271514937281609,2,12,24,26,27,33,35,38,50,59,65,71,72,73,79,81,82,83,93,100
8.271007291972637,2,12,26,27,33,38,48,50,59,62,65,71,72,79,81,82,83,86,93,100
8.270198300480843,12,24,26,33,35,38,50,59,62,65,71,72,73,79,81,82,83,86,93,100
8.26970525085926,12,24,25,26,27,33,38,50,59,62,65,71,72,73,79,81,82,83,93,94
8.269112385809422,12,24,26,33,36,38,50,59,62,65,71,72,73,79,82,83,85,87,93,94
8.268898665904999,2,12,24,26,33,35,38,50,59,65,68,71,72,73,79,81,82,83,93,100
8.268637828528881,2,12,24,26,33,36,38,50,59,62,65,71,72,73,79,82,83,85,93,94
8.268468998372555,2,12,25,26,33,38,48,50,59,62,65,71,72,73,79,81,82,83,93,94
8.267082177102566,2,12,26,33,38,48,50,59,62,65,71,72,73,79,81,82,83,86,93,94
8.266405545175076,2,12,24,26,33,38,50,59,65,68,71,72,73,79,82,83,85,87,93,94
8.266042172908783,2,12,24,26,33,38,50,59,62,65,67,71,72,73,79,81,82,83,93,94
8.265949994325638,12,21,24,26,33,38,50,59,62,65,70,71,72,73,79,82,83,85,93,94
8.26594490557909,2,12,25,26,27,33,38,50,59,62,65,71,72,73,79,82,83,87,93,94
8.265071965754032,2,12,24,26,33,35,38,50,59,65,71,72,73,79,82,83,85,87,93,100
8.26504110917449,2,12,24,26,33,38,50,59,62,65,66,71,72,73,79,82,83,85,93,94
8.264623753726482,12,24,26,33,38,48,50,59,62,65,71,72,73,79,82,83,85,87,93,94
8.26453222334385,2,12,21,24,26,27,33,38,50,59,62,65,71,72,73,79,82,83,93,94
8.264053329825401,12,24,26,33,38,48,50,59,62,65,71,72,73,79,81,82,83,86,93,94
8.26365451514721,2,12,24,25,26,27,33,38,50,59,62,65,71,72,73,79,82,83,93,94
8.261937700212002,2,12,24,26,33,35,38,50,59,65,68,71,72,73,79,82,83,85,93,100
8.261564657092094,2,12,24,26,33,38,50,59,62,65,70,71,72,73,79,82,83,85,93,94
8.261499397456646,12,24,26,27,33,38,50,59,62,65,71,72,73,79,82,83,85,87,93,94
8.260968767106533,8,12,21,24,25,26,27,33,38,50,59,62,65,71,73,75,79,82,83,94
8.259728074073792,2,12,26,33,38,50,59,62,65,68,71,72,73,79,81,82,83,85,93,94
8.259110674262047,2,12,24,26,33,38,50,59,62,65,68,71,72,73,79,82,85,87,93,94
8.259078323841095,2,12,21,24,25,26,33,38,48,50,59,65,71,72,73,79,82,83,93,94
8.258488535881042,12,24,26,27,33,38,48,50,59,62,65,71,72,73,79,81,82,83,93,94
8.25822039693594,12,24,26,33,35,38,50,59,62,65,71,72,73,79,82,83,85,87,93,100
8.257155418395996,2,12,21,26,33,38,50,59,62,65,68,71,72,73,79,82,83,85,93,94
8.256605453789234,2,12,24,26,27,33,38,50,59,62,65,68,71,72,73,81,82,83,93,94
8.256259873509407,12,21,24,25,26,27,33,38,48,50,59,65,71,72,73,79,82,83,93,94
8.255226761102676,2,12,21,24,25,26,27,33,38,50,59,62,71,72,73,79,82,83,93,94
8.254081979393959,2,12,26,33,38,50,59,62,65,66,68,71,72,73,79,82,83,85,87,94
8.254019618034363,2,12,21,24,25,26,33,38,50,59,62,65,71,72,73,79,82,83,93,94
8.253959350287914,2,12,21,26,27,33,38,50,59,62,65,71,72,73,79,82,83,86,93,94
8.253949500620365,2,12,26,27,33,38,48,50,59,62,65,71,72,79,81,82,83,86,93,94
8.253664791584015,12,24,25,26,33,38,48,50,59,62,65,71,72,73,79,82,83,87,93,94
8.25348649919033,2,12,24,26,33,38,48,50,59,62,65,71,72,79,81,82,83,86,93,94
8.253223933279514,12,21,25,26,27,33,38,48,50,59,62,65,71,72,73,79,82,83,93,94
8.252855159342289,2,12,21,25,26,33,38,48,50,59,62,65,71,72,73,79,82,83,93,100
8.252821184694767,2,12,21,24,26,33,38,50,59,62,65,71,72,73,79,82,83,85,93,100
8.252593114972115,2,12,24,26,33,38,50,59,62,65,66,68,71,72,73,79,82,83,85,94
8.252191253006458,12,26,27,33,35,38,50,59,62,65,71,72,73,79,81,82,83,86,93,100
8.25124192982912,2,12,26,27,33,38,50,59,62,65,71,72,73,79,81,82,83,86,93,100
8.25093050301075,12,21,24,26,27,33,38,50,59,62,65,71,72,73,79,82,83,86,93,94
8.250731110572815,2,12,24,25,26,33,38,48,50,59,65,71,72,73,79,81,82,83,93,94
8.250012420117855,2,12,26,33,38,48,50,59,62,65,71,72,76,79,81,82,83,86,93,94
8.249996893107891,2,10,12,24,26,33,38,50,59,62,65,72,73,79,82,83,85,87,93,94
8.249344289302826,2,12,24,26,33,38,48,50,59,65,71,72,73,79,81,82,83,86,93,94
8.249165192246437,2,12,21,24,25,26,33,38,50,59,62,65,71,72,73,79,82,83,93,100
8.248644925653934,2,12,24,26,33,38,48,50,59,62,65,68,71,72,73,81,82,83,93,94
8.248629815876484,2,12,26,33,38,48,50,59,62,65,67,71,72,73,79,81,82,83,93,94
8.248213082551956,12,24,26,27,33,38,50,59,62,65,71,72,73,79,81,82,83,86,93,100
8.24820701777935,2,12,24,25,26,27,33,38,50,59,65,71,72,73,79,82,83,87,93,94
8.248152028769255,6,12,24,26,33,38,50,59,62,65,66,71,73,79,82,83,85,87,93,94
8.247618936002254,2,12,24,26,33,35,38,50,59,65,71,72,73,79,82,83,85,86,93,100
8.2474380210042,12,21,24,25,26,27,33,38,50,59,62,65,66,71,72,73,79,82,83,94
8.247312147170305,2,12,26,33,38,50,59,62,65,66,71,72,73,79,82,83,85,87,93,94
8.246954686939716,2,12,21,25,26,27,33,38,50,59,62,65,71,72,73,79,82,83,93,100
8.2467006072402,2,6,12,24,26,33,38,50,59,62,65,66,71,73,79,82,83,85,87,94
