val,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20
3.2899822890758514,2,12,20,21,26,27,33,36,43,68,71,72,74,82,86,87,88,89,90,100
3.2776671051979065,2,4,12,20,21,26,27,33,36,43,68,71,72,74,82,86,87,88,89,100
3.276195704936981,2,12,20,21,26,27,33,36,37,43,68,71,72,74,82,86,87,88,89,100
3.2696225941181183,2,4,12,20,21,26,27,33,36,39,43,71,72,74,82,86,87,88,89,100
3.2589006423950195,2,12,20,21,26,27,29,33,36,39,43,71,72,74,82,86,87,88,89,100
3.2526387870311737,2,4,5,6,12,26,33,35,36,45,60,65,66,71,74,82,83,87,88,100
3.239388585090637,2,5,6,12,21,26,33,36,45,62,65,66,71,80,82,87,88,92,94,100
3.237465053796768,2,12,20,21,26,27,29,33,36,39,43,71,72,74,82,87,88,89,92,100
3.2361897826194763,2,4,5,6,7,12,26,33,35,36,45,60,65,66,71,74,82,83,87,100
3.2340406477451324,2,12,20,21,26,27,29,33,36,43,71,72,74,81,82,86,87,88,89,100
3.232861667871475,2,6,9,12,14,16,24,26,35,36,43,48,59,62,65,66,71,83,85,87
3.2277888357639313,2,12,20,21,26,27,33,36,43,68,71,72,74,82,86,87,88,89,99,100
3.226825922727585,2,12,20,21,26,27,32,33,36,43,68,71,72,74,82,86,87,88,89,100
3.224942237138748,2,4,12,20,21,24,26,27,33,36,43,55,71,72,74,82,86,87,89,100
3.223473757505417,2,12,20,21,26,29,33,36,43,68,71,72,74,81,82,86,87,88,89,100
3.222504436969757,2,12,20,21,26,27,29,33,36,43,68,71,72,74,82,86,87,88,89,100
3.2211131155490875,2,12,20,21,26,27,33,36,39,43,68,71,72,74,82,86,87,88,89,100
3.220401257276535,2,4,5,6,12,21,26,33,35,36,45,65,66,71,74,82,83,87,88,100
3.214175134897232,2,6,9,12,14,16,24,26,35,36,43,48,59,62,65,66,71,74,83,87
3.2111695408821106,2,4,5,6,8,12,26,33,35,36,45,60,65,71,74,82,83,87,88,100
3.210895359516144,2,5,6,12,21,26,33,36,45,65,66,71,80,82,83,87,88,92,94,100
3.210532784461975,2,12,20,21,24,26,27,32,33,36,43,55,71,72,74,82,86,87,89,100
3.2102673947811127,2,5,6,7,9,12,26,33,35,36,45,60,65,66,71,74,82,83,87,100
3.20879864692688,2,4,12,20,21,26,27,32,33,36,43,68,71,72,74,82,86,88,89,100
3.20813912153244,2,12,20,21,24,26,27,33,36,43,68,71,72,74,82,86,87,88,89,100
3.207935243844986,2,6,9,12,16,24,26,35,36,43,48,59,62,65,66,71,83,85,87,97
3.206953674554825,2,4,5,12,21,26,33,35,36,45,71,72,74,82,83,87,88,89,99,100
3.206924170255661,2,6,12,20,21,26,27,33,36,43,68,71,72,74,82,86,87,88,89,100
3.206345796585083,2,4,5,6,7,12,21,26,33,35,36,45,65,66,71,82,83,87,94,100
3.20634189248085,2,12,20,21,26,27,33,36,43,68,71,72,74,82,87,88,89,90,99,100
3.2060068547725677,2,4,12,20,21,26,27,32,33,36,43,71,72,74,82,86,87,88,89,100
3.2054482847452164,2,5,6,8,12,21,26,33,36,45,62,65,71,80,82,87,88,92,94,100
3.205378979444504,2,12,20,21,26,27,32,33,36,43,68,71,72,74,82,87,88,89,90,100
3.204910099506378,2,12,20,21,26,27,33,36,37,43,68,71,72,74,82,87,88,89,90,100
3.2046207785606384,2,3,5,12,20,26,33,35,36,43,52,71,72,74,80,82,86,87,88,89
3.2040328681468964,2,4,5,6,12,26,33,35,36,45,65,66,71,74,82,83,87,88,96,100
3.202699065208435,2,4,6,12,14,16,24,26,35,36,43,48,52,59,62,65,66,71,83,87
3.2007541358470917,2,4,12,20,21,26,27,32,33,36,39,43,71,72,74,82,86,88,89,100
3.200512856245041,2,12,20,21,26,27,33,36,37,43,68,71,72,74,82,86,88,89,90,100
3.200035870075226,2,4,5,6,12,21,26,33,35,36,45,65,66,71,82,83,87,88,94,100
3.199684977531433,2,4,12,20,21,26,27,33,36,43,71,72,74,82,86,87,88,89,95,100
3.199169844388962,2,3,5,6,12,26,33,35,36,45,52,65,66,71,82,83,86,87,88,100
3.198530226945877,2,6,9,12,16,24,26,35,36,43,48,59,62,65,66,71,74,83,85,87
